smiles,sources
C#CC1(O)CCC2C3CCc4cc(Oc5nc(F)nc(-c6c7ccccc7c(SCC)n6CCC)n5)ccc4C3CCC21C,hiv;hiv:train
C#CC1(O)CCC2C3CCc4cc(Oc5nc(F)nc(-c6c7ccccc7c7n6CCS7)n5)ccc4C3CCC21C,hiv;hiv:train
C#CC1(O)CCC2C3CCc4cc(Oc5nc(F)nc(-c6c7ccccc7c7sc8ccccc8n67)n5)ccc4C3CCC21C,hiv;hiv:train
C#CC1(O)CCC2C3CCc4cc(Oc5nc(F)nc(-c6c7ccccc7cn6C)n5)ccc4C3CCC21C,hiv;hiv:train
C#CC1(O)CCC2C3CCc4cc(Oc5nc(F)nc(-n6c(C)nc7cc8ccccc8cc76)n5)ccc4C3CCC21C,hiv;hiv:train
C#CC1(O)CCCC2=CC(=O)CC21C,hiv;hiv:valid
C#CC1(O)CCCC2=CC(=O)CCC21C,hiv;hiv:valid
C#CC1(O)CCCC2=CC3(CCC21C)SCCS3,hiv;hiv:train
C#CC1(O)CCCCC1,tox21;tox21:train
C#CC1(O)CCCCCCCCC2(CCCCCCCC1)OCCO2,hiv;hiv:train
C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,tox21;tox21:train
C#CC1(O)c2ccccc2C(=O)c2ccccc21,hiv;hiv:train
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,esol;esol:train
C#CC1(OC(N)=O)CCCCC1,bbbp;bbbp:train
C#CC1(OCC(O)CN2CCN(c3ccc(F)cc3)CC2)CCCCC1,bbbp;bbbp:train
C#CC1=CC(=O)C(OC)=CC1=O,hiv;hiv:train
C#CC1CCCCCC1O,hiv;hiv:train
C#CC1NC(=O)C1N(CC)CC,hiv;hiv:train
C#CC1OC(C)(C)OC1C1OC(C)(C)OCC1O,hiv;hiv:valid
C#CC=CCCCCC=CC#CC#CCCCC#CC#CC(COS(=O)(=O)O)OS(=O)(=O)O.[NaH],hiv;hiv:train
C#CCC,esol;esol:train;freesolv;freesolv:train
C#CCC(C#C)N(CCc1ccsc1)Cc1ccccc1,hiv;hiv:train
C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,tox21;tox21:valid
C#CCC(N)(CO)C(=O)O,hiv;hiv:train
C#CCC(O)c1ccc(OC)c(OCc2ccccc2)c1,hiv;hiv:train
C#CCC(O)c1ccccc1C(O)CC#C,hiv;hiv:train
C#CCC1(OC(N)=O)CCCCC1,bbbp;bbbp:train
C#CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,tox21;tox21:test
C#CCCC,esol;esol:train;freesolv;freesolv:train
C#CCCCC,esol;esol:train;freesolv;freesolv:train
C#CCCCC(=C)CC1OC(=O)C(C)C1O,hiv;hiv:train
C#CCCCCC,esol;esol:train;freesolv;freesolv:train
C#CCCCCC#CC1CCCC1C1=CC(=O)c2ccccc21,hiv;hiv:valid
C#CCCCCC#Cc1ccccc1C(=O)C=[N+]=[N-],hiv;hiv:train
C#CCCCCC#Cc1ccccc1C(=O)OC,hiv;hiv:train
C#CCCCCCC,esol;esol:train;freesolv;freesolv:train
C#CCCCCCCC,esol;esol:train
C#CCCCCCCCCCC=C1CC(O)COC1=O,hiv;hiv:train
C#CCCCOc1ncccn1,hiv;hiv:train
C#CCCOC(=O)CC1=C(C)C(=Cc2ccc(S(C)=O)cc2)c2ccc(F)cc21,hiv;hiv:train
C#CCCOC(=O)c1ccccc1OC(C)=O,hiv;hiv:train
C#CCCOC1(OC)N=NC(C)(C)O1,hiv;hiv:train
C#CCN(C(=O)C(F)(F)F)C(C=CC(=O)OC)(C(=O)OCC)C(=O)OCC,hiv;hiv:train
C#CCN(C(=O)C(F)(F)F)c1ccc(C(=O)c2ccc(N(CC#C)C(=O)C(F)(F)F)cc2)cc1,hiv;hiv:train
C#CCN(C)C(=O)N(CC#C)N=O,hiv;hiv:train
C#CCN(C)C(C)Cc1ccccc1,lipo;lipo:train
C#CCN(C)CCCOc1ccc(Cl)cc1Cl,bbbp;bbbp:train;tox21;tox21:train
C#CCN(C)Cc1ccccc1,bbbp;bbbp:train;hiv;hiv:train;tox21;tox21:train
C#CCN(C)[C@H](C)Cc1ccccc1,bbbp;bbbp:train;tox21;tox21:train
C#CCN(CC#C)C(=O)C(=O)c1c[nH]c2ccc(OC)cc12,hiv;hiv:train
C#CCN(CCC)C(=O)COc1cc2c(O)c3c(O)c(C)c4c(c13)C(=O)C(C)(OC=CC(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)N2)O4,hiv;hiv:train
C#CCN(Cc1ccc2nc(-c3ccccc3)c(Cl)nc2c1)c1cc(OC)c(OC)c(OC)c1,hiv;hiv:train
C#CCN(Cc1ccc2nc(-c3ccccc3)c(Cl)nc2c1)c1ccc(Cl)c(Cl)c1,hiv;hiv:train
C#CCN(Cc1ccc2nc(-c3ccccc3)c(Cl)nc2c1)c1ccc(F)cc1,hiv;hiv:train
C#CCN(Cc1ccc2nc(-c3ccccc3)c(N)nc2c1)c1cc(OC)c(OC)c(OC)c1,hiv;hiv:train
C#CCN(Cc1ccc2nc(OC)c(OC)nc2c1)c1cc(OC)c(OC)c(OC)c1,hiv;hiv:train
C#CCN(N=O)C(=O)NC(CCCCNC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,hiv;hiv:train
C#CCN(N=O)C(=O)NC(CCCNC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,hiv;hiv:train
C#CCN(N=O)C(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,hiv;hiv:train
C#CCN(N=O)C(=O)NCCCCC(NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,hiv;hiv:train
C#CCN(N=O)C(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,hiv;hiv:train
C#CCN(N=O)C(=O)ON1C(=O)CCC1=O,hiv;hiv:train
C#CCN(c1cc(Nc2ccc(OCC(O)CN(C)C)cc2)ncn1)c1cc(Cl)ccc1Cl,lipo;lipo:train
C#CCN(c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1)c1cc(Cl)ccc1Cl,lipo;lipo:train
C#CCN1C(=O)CN2C(Cl)(Cl)C2(c2ccccc2)c2cc(Cl)ccc21,hiv;hiv:train
C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,bbbp;bbbp:train
C#CCN1C(=O)COc2cc(F)c(N3C(=O)C4=C(CCCC4)C3=O)cc21,tox21;tox21:test
C#CCN1C(=O)c2ccccc2S1(=O)=O,hiv;hiv:train
C#CCN1CC(=O)N(COC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)C1=O,tox21;tox21:test
C#CCN1CCC2=C(C1)c1c(O)cc(C(C)C(C)CCCCC)cc1OC2(C)C,hiv;hiv:test
C#CCN1CCCC(O)C1.O=C(O)C=CC(=O)O,hiv;hiv:train
C#CCN1CCN(C(=S)NN=C(C)c2ccccn2)CC1,hiv;hiv:test
C#CCNC(=O)N(CC#C)N=O,hiv;hiv:train
C#CCNC(=O)NC(CCCCNC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,hiv;hiv:train
C#CCNC(=O)NC(CCCNC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,hiv;hiv:train
C#CCNC(=O)NCCCC(NC(C)=O)C(=O)NCc1ccccc1,hiv;hiv:train
C#CCNC(=O)NCCCCC(NC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,hiv;hiv:train
C#CCNC(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1,hiv;hiv:train
C#CCNC(=O)ON1C(=O)CCC1=O,hiv;hiv:train
C#CCNC(CCCNC(=N)N)C(=O)O,hiv;hiv:train
C#CCNC(CS)C(=O)O,hiv;hiv:train
C#CCNC(CSSCC(N)C(=O)O)C(=O)O,hiv;hiv:train
C#CCNC(Cc1c[nH]cn1)C(=O)O,hiv;hiv:train
C#CCNC(Cc1ccccc1)C(=O)O,hiv;hiv:train
C#CCNCC(=O)O,hiv;hiv:train
C#CCN[C@@H]1CCc2ccccc21,bbbp;bbbp:train;tox21;tox21:train
C#CCO,tox21;tox21:train
C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,tox21;tox21:train
C#CCOC(=O)C(=[N+]=[N-])C(=O)CC(C)C,hiv;hiv:train
C#CCOC(=O)C(C)c1ccc2cc(OC)ccc2c1,hiv;hiv:train
C#CCOC(=O)C=[N+]=[N-],hiv;hiv:train
C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,tox21;tox21:train
C#CCOC(=O)c1ccc(OC(C)=O)cc1,hiv;hiv:train
C#CCOC(=O)c1ccccc1O,hiv;hiv:train
C#CCOC(=O)c1ccccc1OC(C)=O,hiv;hiv:train
C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1,tox21;tox21:train
C#CCOCC12C=CC(O1)C1C(=O)N(C)C(=O)C12,hiv;hiv:train
C#CCOCC12C=CC(O1)C1C(=O)OCC12,hiv;hiv:train
C#CCOCC12C=CC(O1)C1COC(=O)C12,hiv;hiv:train
C#CCOCn1cc(C)c(=O)[nH]c1=O,hiv;hiv:train
C#CCOCn1ccc(=O)[nH]c1=O,hiv;hiv:train
C#CCOCn1cnc2c(Cl)ncnc21,hiv;hiv:train
C#CCOCn1cnc2c(N)ncnc21,hiv;hiv:train
C#CCOCn1cnc2c(O)ncnc21,hiv;hiv:train
C#CCOCn1cnc2c(S)ncnc21,hiv;hiv:train
C#CCOCn1cnc2c(Sc3c([N+](=O)[O-])ncn3C)ncnc21,hiv;hiv:train
C#CCOCn1cnc2ncnc(Cl)c21,hiv;hiv:train
C#CCOCn1cnc2ncnc(N)c21,hiv;hiv:train
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,tox21;tox21:train
C#CCOc1cc2c(c3oc(=O)cc(CCC)c13)C(O)C(C)C(C)O2,hiv;hiv:train
C#CCOc1ccc2c(C)cc(=O)oc2c1,tox21;tox21:train
C#CCOc1cnc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)cn1,bace;bace:train
C#CCSc1nnnn1-c1ccc(Br)c(C)c1,hiv;hiv:train
C#CCSc1nnnn1-c1ccccc1,hiv;hiv:train
C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,lipo;lipo:train
C#CC[N+](C)(CC#C)CC#C.[Br-],hiv;hiv:train
C#CC[NH2+]C[C@@H](O)C(Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)N2C,bace;bace:train
C#CC[NH2+]C[C@@H](O)C(Cc1ccccc1)NC(=O)c1cc2c3c(c1)c(CC)cn3CCS(=O)(=O)O2,bace;bace:train
C#CC[NH2+]C[C@@H](O)C(Cc1ccccc1)NC(=O)c1cc2c3c(cn(CC)c3c1)CCS(=O)(=O)N2C,bace;bace:train
C#CCn1c(=O)c2c(-c3cc(C#N)cn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,lipo;lipo:train
C#CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,lipo;lipo:train
C#CCn1c(=O)c2c(-c3nc(C#N)cn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,lipo;lipo:train
C#CCn1c(=O)c2cc(OC)c(OC)cc2n(CC#C)c1=O,hiv;hiv:train
C#CCn1c(=O)c2ccccc2n(CC#C)c1=O,hiv;hiv:train
C#CCn1c(I)cc2c(c1=O)COC(=O)C2(O)CC,hiv;hiv:train
C#CCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,hiv;hiv:train
C#CN1C(=O)c2c(c(-c3ccccc3)c(-c3ccc(Oc4ccc(-c5c(-c6ccccc6)c6c(c(-c7ccccc7)c5-c5ccccc5)C(=O)N(C#C)C6=O)cc4)cc3)c(-c3ccccc3)c2-c2ccccc2)C1=O,hiv;hiv:valid
C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,tox21;tox21:train
C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,tox21;tox21:test
C#C[C@]1(O)CC[C@H]2C3CCC4=Cc5c(cnn5-c5ccc(F)cc5)CC4(C)[C@H]3CCC21C,bbbp;bbbp:train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,tox21;tox21:train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,tox21;tox21:train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,tox21;tox21:train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC,tox21;tox21:valid
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,bbbp;bbbp:train;tox21;tox21:train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,tox21;tox21:train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,tox21;tox21:train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,tox21;tox21:valid
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,tox21;tox21:test
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,bbbp;bbbp:train;tox21;tox21:train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C,bbbp;bbbp:train;tox21;tox21:train
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC5CCCC5)ccc4[C@H]3CC[C@@]21C,tox21;tox21:valid
C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,bbbp;bbbp:test;tox21;tox21:train
C#C[C@]1(OC(=O)CCCCCC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,tox21;tox21:train
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,tox21;tox21:train
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,tox21;tox21:train
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C,tox21;tox21:train
C#Cc1c(C)c(C=CC(C)=CC(=O)OC)n(C)c1C,hiv;hiv:train
C#Cc1c(C)c(C=CC(C)=CC=CC(C)=CC(=O)OC)n(C)c1C,hiv;hiv:train
C#Cc1cc(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)ccc1F,bace;bace:train
C#Cc1cc(CN(CC(=O)OC(C)(C)C)CC(=O)OC(C)(C)C)nc(CN(CC(=O)OC(C)(C)C)CC(=O)OC(C)(C)C)c1,hiv;hiv:train
C#Cc1cc(F)cc(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,bace;bace:train
C#Cc1ccc(-c2ccccc2F)cc1,tox21;tox21:train
C#Cc1ccc(C(=O)Nc2ccc(F)c(C3(C)N=C(N)OCC3(F)F)c2)nc1,bace;bace:train
C#Cc1ccc(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)cc1,bace;bace:train
C#Cc1ccc(F)c(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,bace;bace:train
C#Cc1cccc(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1,bace;bace:train
C#Cc1cccc(CC(NC(=O)COC)C(O)C[NH2+]C2CC3(CCC3)Oc3ncc(CC(C)(C)C)cc32)c1F,bace;bace:train
C#Cc1cccc(N2C(=O)C3C4C=CC(C3C2=O)C2C(=O)N(c3cccc(C#C)c3)C(=O)C42)c1,hiv;hiv:train
C#Cc1cccc(N2C(=O)CC(=P(c3ccccc3)(c3ccccc3)c3ccccc3)C2=O)c1,hiv;hiv:valid
C#Cc1cccc(N2C(=O)CCC2=O)c1,hiv;hiv:train
C#Cc1cccc(N2C(=O)c3c(c(-c4ccccc4)c(-c4ccc(Cc5ccc(-c6c(-c7ccccc7)c7c(c(-c8ccccc8)c6-c6ccccc6)C(=O)N(c6cccc(C#C)c6)C7=O)cc5)cc4)c(-c4ccccc4)c3-c3ccccc3)C2=O)c1,hiv;hiv:valid
C#Cc1cccc(NC(=O)C=CC(=O)O)c1,hiv;hiv:train
C#Cc1cccc(Nc2nc3cc(C(=O)O)ccc3c3cncnc23)c1,lipo;lipo:train
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,lipo;lipo:train;tox21;tox21:test
C#Cc1cccc([C@@]2(c3ccc(OC(F)F)cc3)N=C(N)N(C)C2=O)c1,bace;bace:train
C#Cc1ccccc1C(=O)OC,hiv;hiv:train
C#Cc1ccccc1N1C(=O)C=CC1=O,hiv;hiv:train
C#Cc1csc(C2([NH2+]CC(O)C(Cc3cc(F)cc(F)c3)NC(C)=O)CCCCC2)c1,bace;bace:train
C#Cc1cscc1CC(NC1=NC(C)(C)Cc2cc(Cl)ccc21)C(=O)[O-],bace;bace:train
C#[N+]CCOP(=O)(OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-])OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)C=CC(CC)C(C)C)CCC32)C1,hiv;hiv:train
C#[N+]CCOP(=O)(OCC1OC(n2cc(C)c(=O)[nH]c2=O)CC1N=[N+]=[N-])OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,hiv;hiv:train
C(#CC1(Nc2ccccc2)CCN(Cc2ccccc2)CC1)C1(Nc2ccccc2)CCN(Cc2ccccc2)CC1,hiv;hiv:train
C(#CC12CCCC1NCO2)c1ccc2c(c1)OCO2,hiv;hiv:train
C(#CCN1CCCC1)CCCN1CCCC1,hiv;hiv:test
C(#CCN1CCCCCC1)CN1CCCCCC1,hiv;hiv:test
C(#CC[PH](c1ccccc1)(c1ccccc1)c1ccccc1)C[PH](c1ccccc1)(c1ccccc1)c1ccccc1,hiv;hiv:test
C(#CP(c1ccccc1)c1ccccc1)P(C#CP(c1ccccc1)c1ccccc1)c1ccccc1,hiv;hiv:train
C(#Cc1ccccc1)SC1=C(c2ccccc2)SC(=C(SC#Cc2ccccc2)c2ccccc2)S1,hiv;hiv:train
C(#Cc1n[nH]c2ccccc12)c1ccccc1,lipo;lipo:train
C(=C(C[PH](c1ccccc1)(c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,hiv;hiv:test
C(=C(Sc1ccccc1)Sc1ccccc1)C(Sc1ccccc1)c1ccccc1,hiv;hiv:test
C(=C(c1ccc(OC2CCCCO2)cc1)c1ccc(OC2CCCCO2)cc1)c1ccccc1,hiv;hiv:train
C(=C(c1ccccc1)c1ccccc1)N1CCOCC1,hiv;hiv:test
C(=C(c1ccccc1)c1ccccc1)c1ccccc1,tox21;tox21:train
C(=C/C=N/c1ccccc1)\C=C\Nc1ccccc1,tox21;tox21:test
C(=C/c1c(-c2ccccc2)nc2sccn12)\c1ccncn1,lipo;lipo:valid
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,tox21;tox21:train
C(=C/c1ccccc1)\c1ccccc1,tox21;tox21:train
C(=C/c1nn[nH]n1)\c1ccccc1,lipo;lipo:valid
C(=C1CCCC(=Cc2ccccc2)C1=NNc1ccccc1)c1ccccc1,hiv;hiv:valid
C(=C1CCCCC([n+]2ccccc2)=N1)c1ccccc1.Cc1ccc(S(=O)(=O)[O-])cc1,hiv;hiv:valid
C(=C1NC(c2ccccc2)=Nc2ccccc21)c1ccccc1,hiv;hiv:valid
C(=CC(SCc1ccccc1)SCc1ccccc1)c1ccccc1,hiv;hiv:train
C(=CC(Sc1ccccc1)c1ccccc1)NNC1=NC(c2ccccc2)C(c2ccccc2)=NN1,hiv;hiv:train
C(=CC1CCCOC1)CCc1ccccc1,hiv;hiv:valid
C(=CCSc1ccccc1)CSc1ccccc1,hiv;hiv:test
C(=CN1CCCCC1)c1nnnn1-c1ccccc1,hiv;hiv:train
C(=CNc1ccc(-c2ccccc2)cc1)C=Nc1ccc(-c2ccccc2)cc1,hiv;hiv:train
C(=CNc1ccc(Oc2ccccc2)cc1)C=Nc1ccc(Oc2ccccc2)cc1,hiv;hiv:train
C(=CP(c1ccccc1)c1ccccc1)P(C=CP(c1ccccc1)c1ccccc1)c1ccccc1,hiv;hiv:valid
C(=C\c1ccccc1)\c1ccccc1,tox21;tox21:valid
C(=Cc1c2oc(-c3ccccc3)cc(-c3ccccc3)c-2c2ccccc12)C=C1c2ccccc2-c2c(-c3ccccc3)cc(-c3ccccc3)[o+]c21.[O-][Cl+3]([O-])([O-])O,hiv;hiv:train
C(=Cc1c[nH]c2ccccc12)c1ccc2ccccc2n1,hiv;hiv:test
C(=Cc1c[nH]c2ccccc12)c1nccc2ccccc12,hiv;hiv:test
C(=Cc1cc(-c2ccc3ccccc3n2)nc2ccc3ccccc3c12)c1ccc2ccccc2n1,hiv;hiv:train
C(=Cc1cc(CCc2nc3ccccc3[nH]2)n[nH]1)c1ccccc1,hiv;hiv:valid
C(=Cc1ccc2ccccc2c1Nc1ccccc1)c1ccccc1,hiv;hiv:valid
C(=Cc1ccc2ccccc2n1)c1ccc2c(c1)OCO2,hiv;hiv:test
C(=Cc1ccc2ccccc2n1)c1cccnc1,hiv;hiv:test
C(=Cc1ccccc1)C1=[O+][Cu-3]2([O+]=C(C=Cc3ccccc3)CC(c3ccccc3)=[O+]2)[O+]=C(c2ccccc2)C1,hiv;hiv:test
C(=Cc1ccccc1)C=NCCCCCCN=CC=Cc1ccccc1,hiv;hiv:test
C(=Cc1ccccc1)C=Nc1ccc(CCc2ccc(N=CC=Cc3ccccc3)cc2)cc1,hiv;hiv:test
C(=Cc1ccccc1)C=Nc1ccc(SSc2ccc(N=CC=Cc3ccccc3)cc2)cc1,hiv;hiv:train
C(=Cc1ccccc1)C=Nc1ccccc1,hiv;hiv:train
C(=Cc1ccccc1)COc1ccccc1C(N1CCOCC1)n1nc2ccccc2n1,hiv;hiv:train
C(=Cc1ccccc1)C[PH](c1ccccc1)(c1ccccc1)c1ccccc1,hiv;hiv:test
C(=Cc1ccccc1)Cn1nc(-c2ccccc2)nc1-c1cnccn1,hiv;hiv:train
C(=Cc1ccnc2ccccc12)c1ccc(N=CNc2ccc(C=Cc3ccnc4ccccc34)cc2)cc1,hiv;hiv:test
C(=Cc1ccnc2ccccc12)c1ccc2c(c1)OCO2,hiv;hiv:test
C(=Cc1ccnc2ccccc12)c1cccnc1,hiv;hiv:test
C(=Cc1ccnc2ccccc12)c1cccs1,hiv;hiv:test
C(=Cc1ccnc2ccccc12)c1ccnc2ccccc12,hiv;hiv:valid
C(=Cc1ccncc1)c1ccccc1,tox21;tox21:valid
C(=Cc1cnc2ccccc2n1)c1ccc2c(c1)OCO2,hiv;hiv:test
C(=Cc1csnn1)c1cccnc1,hiv;hiv:valid
C(=Cc1nc2ccccc2o1)c1ccc2c(c1)OCO2,hiv;hiv:test
C(=Cc1nc2ccccc2s1)c1ccc2c(c1)OCO2,hiv;hiv:test
C(=Cc1nnnn1-c1ccccc1)Nc1ccccc1,hiv;hiv:train
C(=NC12CC3CC(CC(C3)C1)C2)C1CCCCC1,hiv;hiv:train
C(=NC1CCCCC1)=NC1CCCCC1,tox21;tox21:valid
C(=NCCCN1CCN(CCCN=Cc2cccc3ccccc23)CC1)c1cccc2ccccc12,hiv;hiv:train
C(=NCCN=Cc1cccc2ccccc12)c1cccc2ccccc12,hiv;hiv:valid
C(=NCCSSCCN=Cc1ccccc1)c1ccccc1,hiv;hiv:train
C(=NN=C(NN=CC1CNCCN1)NN=CC1CNCCN1)C1CNCCN1,hiv;hiv:test
C(=NN=Cc1ccccn1)c1ccccn1,hiv;hiv:train
C(=NNC1=NCCCCN1)c1ccc2ccccc2c1.I,hiv;hiv:train
C(=NNC1=NCCCN1)c1ccc2ccccc2c1.I,hiv;hiv:train
C(=NNC1=NCCN1)c1c2ccccc2c(C=NNC2=NCCN2)c2ccccc12,hiv;hiv:test
C(=NNC1=NCCN1)c1ccc(-c2cn3cc(C=NNC4=NCCN4)ccc3n2)cc1,hiv;hiv:test
C(=NNC1=NCCN1)c1ccc2ccccc2c1.I,hiv;hiv:train
C(=NNc1ccc2ccccc2n1)c1ccccn1,hiv;hiv:train
C(=NNc1ccccc1)c1nc2ccccc2nc1C=NNc1ccccc1,hiv;hiv:valid
C(=NNc1nnc(-c2nnc(NN=Cc3ccccc3)o2)o1)c1ccccc1,hiv;hiv:train
C(=NNc1nnc2c(n1)[nH]c1ccccc12)c1ccccc1,hiv;hiv:train
C(=NNc1nnc2c(n1)[nH]c1ccccc12)c1cccnc1,hiv;hiv:train
C(=NOCc1ccccc1)c1ncccc1C1OCCO1,hiv;hiv:valid
C(=Nc1ccc(-c2cc(-c3ccccc3)nc3ccc4ccccc4c23)cc1)c1ccccc1,hiv;hiv:train
C(=Nc1ccc(C2=NCCN2)cc1)c1ccc(C=Nc2ccc(C3=NCCN3)cc2)cc1,hiv;hiv:test
C(=Nc1ccc(SSc2ccc(N=C=C(c3ccccc3)c3ccccc3)cc2)cc1)=C(c1ccccc1)c1ccccc1,hiv;hiv:test
C(=Nc1ccc(SSc2ccc(N=Cc3ccc4c(c3)OCO4)cc2)cc1)c1ccc2c(c1)OCO2,hiv;hiv:train
C(=Nc1ccc(SSc2ccc(N=Cc3ccccc3)cc2)cc1)c1ccccc1,hiv;hiv:train
C(=Nc1ccccc1)c1ccc(C=Nc2ccccc2)cc1,hiv;hiv:train
C(=Nc1ccccc1C1SCCCS1)c1ccccc1,hiv;hiv:train
C(=Nc1cccnc1)c1ccc2ccccc2n1,hiv;hiv:test
C(=Nc1cnc2ccccc2c1)c1ccc2ccccc2n1,hiv;hiv:test
C(=Nc1cnc2ccccc2c1)c1ccccn1,hiv;hiv:test
C(=Nc1cnc2ccccc2c1)c1cccnc1,hiv;hiv:test
C(=Nc1cnc2ccccc2c1)c1ccnc2ccccc12,hiv;hiv:test
C(=Nc1cnc2ccccc2c1)c1ccncc1,hiv;hiv:test
C(C=CN1CCCC1)=Cc1nc(N2CCCC2)c2ccccc2n1,hiv;hiv:valid
C(C=NNC1=NCCCCN1)=NNC1=NCCCCN1.I,hiv;hiv:train
C(C=NNC1=NCCCN1)=NNC1=NCCCN1.I,hiv;hiv:train
